OBJECTID,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,Shape_Length,Shape_Area,SQMILES
5710,0102002,2044,110010102002044,110010102002044,8629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13210757,373.086760557604,8628.33321554358,0.00333142
5711,0102002,2045,110010102002045,110010102002045,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06890319,294.739245221882,278.841307482277,0.00010766
5712,0102002,2046,110010102002046,110010102002046,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27352778,193.882235613417,1106.92765130164,0.00042739
5713,0103001,1000,110010103001000,110010103001000,9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27586717,698.30325067312,9210.10768590564,0.00355604
5714,0103001,1001,110010103001001,110010103001001,23645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84233767,845.484966413641,23643.101701956,0.00912865
5715,0103001,1002,110010103001002,110010103001002,32274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9742122,737.654168155076,32270.4918404788,0.01245971
5716,0103001,1003,110010103001003,110010103001003,16238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.01201149,611.931296143158,16236.0344777917,0.00626877
5717,0103001,1004,110010103001004,110010103001004,58413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,14.43273307,967.487038298988,58407.1985085207,0.02255115
5718,0103001,1005,110010103001005,110010103001005,171193,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.29753375,2254.13741897092,171172.046125855,0.0660899
5719,0103001,1006,110010103001006,110010103001006,12476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09858412,621.481971789466,12539.5250261824,0.00484154
5720,0103001,1007,110010103001007,110010103001007,18904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67077893,638.429993455592,18901.9717218535,0.00729809
5721,0103001,1008,110010103001008,110010103001008,52812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04894725,974.899705741858,52807.2159776787,0.02038898
5722,0103001,1009,110010103001009,110010103001009,54245,0,353,343,243,71,6,9,1,13,6,3,4,2,45,215,68,4,9,1,1,6,3,4,2,353,243,71,6,9,1,13,6,3,4,2,45,215,68,4,9,1,1,6,3,4,2,0,0,0,13.40298891,1299.4030334062,54239.9717307988,0.02094217
5723,0103001,1010,110010103001010,110010103001010,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22671494,940.992944511386,9011.1956431151,0.00347924
5724,0099071,1000,110010099071000,110010099071000,43952,0,374,364,0,364,0,0,0,0,10,5,5,0,2,0,362,0,0,0,0,10,5,5,0,202,0,199,0,0,0,0,3,2,1,0,1,0,198,0,0,0,0,3,2,1,0,118,102,16,10.85958395,878.438965754027,43947.177050722,0.0169681
5725,0099071,1001,110010099071001,110010099071001,19021,0,203,199,1,198,0,0,0,0,4,0,0,0,0,1,198,0,0,0,0,4,0,0,0,125,1,121,0,0,0,0,3,0,0,0,0,1,121,0,0,0,0,3,0,0,0,51,51,0,4.6996142,561.838830009724,19018.6638940459,0.00734315
5726,0099071,1002,110010099071002,110010099071002,42851,0,222,220,2,214,3,1,0,0,2,2,0,0,5,1,210,3,1,0,0,2,2,0,0,178,2,172,1,1,0,0,2,2,0,0,4,1,169,1,1,0,0,2,2,0,0,119,107,12,10.58752787,909.372750831412,42846.2051765255,0.01654301
5727,0099071,1003,110010099071003,110010099071003,15992,0,52,52,0,51,1,0,0,0,0,0,0,0,3,0,49,0,0,0,0,0,0,0,0,40,0,39,1,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0,19,17,2,3.95120347,574.978462468639,15989.9531294197,0.00617376
5728,0099071,1004,110010099071004,110010099071004,17831,0,84,84,0,84,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,63,0,63,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,34,32,2,4.40566127,581.646248728183,17829.078622173,0.00688385
5729,0099072,2000,110010099072000,110010099072000,171853,0,616,607,5,600,0,0,0,2,9,6,1,0,15,3,591,0,0,0,0,7,6,1,0,419,4,405,0,0,0,2,8,5,1,0,13,2,398,0,0,0,0,6,5,1,0,268,259,9,42.4613792,1707.99337375183,171835.105109307,0.06634591
5730,0099072,2001,110010099072001,110010099072001,12288,0,54,54,3,51,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,0,0,0,0,43,2,41,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,0,0,20,17,3,3.03619245,532.138803256353,12287.0348966593,0.00474405
5731,0099072,2002,110010099072002,110010099072002,20666,0,151,151,0,151,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,105,0,105,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,71,68,3,5.10626579,639.768047197423,20664.32452634,0.00797854
5732,0099072,2003,110010099072003,110010099072003,22999,0,288,286,1,285,0,0,0,0,2,1,1,0,0,1,285,0,0,0,0,2,1,1,0,209,1,206,0,0,0,0,2,1,1,0,0,1,206,0,0,0,0,2,1,1,0,143,138,5,5.68272955,708.522579624965,22997.1905843798,0.00887926
5733,0099072,2004,110010099072004,110010099072004,32579,0,297,293,0,293,0,0,0,0,4,4,0,0,0,0,293,0,0,0,0,4,4,0,0,216,0,214,0,0,0,0,2,2,0,0,0,0,214,0,0,0,0,2,2,0,0,154,145,9,8.04964523,1085.66167090201,32575.7584817999,0.01257757
5734,0099072,2005,110010099072005,110010099072005,58468,0,451,435,0,430,0,4,1,0,16,4,0,2,5,0,430,0,4,1,0,11,4,0,2,258,0,249,0,2,1,0,6,1,0,0,1,0,249,0,2,1,0,5,1,0,0,154,138,16,14.44630285,960.098883981117,58462.1134467334,0.02257235
5735,0099072,2006,110010099072006,110010099072006,8454,0,44,44,1,42,0,1,0,0,0,0,0,0,0,1,42,0,1,0,0,0,0,0,0,35,1,33,0,1,0,0,0,0,0,0,0,1,33,0,1,0,0,0,0,0,0,25,23,2,2.0887894,375.732692733766,8453.03078092743,0.00326373
5736,0101001,1000,110010101001000,110010101001000,13454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32425517,517.091539084737,13452.7833820084,0.00519415
5737,0101001,1001,110010101001001,110010101001001,12111,0,201,197,154,17,0,20,0,6,1,1,3,0,19,138,17,0,20,0,3,1,1,3,0,196,151,16,0,20,0,6,1,1,2,0,18,136,16,0,20,0,3,1,1,2,0,144,131,13,2.99242798,442.141855325667,12109.926399423,0.00467567
5738,0101001,1002,110010101001002,110010101001002,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1250482,106.178340811454,506.052092392062,0.00019539
5739,0101001,1003,110010101001003,110010101001003,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96082239,273.431725733436,3888.31024883173,0.00150128
5740,0101001,1004,110010101001004,110010101001004,12371,0,553,524,354,98,1,50,0,21,11,6,7,1,84,300,96,1,49,0,0,9,5,5,0,527,340,97,1,48,0,17,8,4,7,1,72,294,95,1,47,0,0,6,3,5,0,413,376,37,3.05668766,464.426513423505,12369.9760881075,0.00477607
5741,0101001,1005,110010101001005,110010101001005,26802,0,283,533,395,92,0,37,2,7,1,2,6,0,35,374,85,0,36,2,1,1,2,6,0,532,392,89,0,36,2,5,1,2,6,0,31,371,84,0,35,2,1,1,2,6,0,195,389,77,6.62234359,683.324256519203,26799.6736686308,0.01034741
5742,0101001,1006,110010101001006,110010101001006,6007,0,262,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,275,4,0,1.48419598,310.585771523977,6006.3280222023,0.00231906
5743,0101001,1007,110010101001007,110010101001007,9979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46569819,478.351648884816,9978.32653929834,0.00385265
5744,0101001,1008,110010101001008,110010101001008,17064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21623461,523.527201708461,17062.4961300737,0.00658787
5745,0105001,1006,110010105001006,110010105001006,13425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31710201,469.83555774903,13423.8355808973,0.00518297
5746,0105001,1007,110010105001007,110010105001007,13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29421827,468.995386263164,13331.228362146,0.00514722
5747,0105001,1008,110010105001008,110010105001008,16025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9594445,507.004829208818,16023.303412418,0.00618663
5748,0105001,1009,110010105001009,110010105001009,14930,0,192,192,0,188,0,0,0,4,0,0,0,0,4,0,188,0,0,0,0,0,0,0,0,100,0,99,0,0,0,1,0,0,0,0,1,0,99,0,0,0,0,0,0,0,0,58,56,2,3.68892342,494.489058432415,14928.5434362892,0.00576394
5749,0105001,1010,110010105001010,110010105001010,15134,0,210,205,0,202,3,0,0,0,5,4,1,1,4,0,199,3,0,0,0,4,4,0,0,128,0,123,3,0,0,0,2,1,1,1,1,0,123,3,0,0,0,1,1,0,0,49,45,4,3.73924478,509.909288240791,15132.1867477093,0.00584257
5750,0105002,2000,110010105002000,110010105002000,2138,0,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.52829365,268.1433242268,2137.92854763932,0.00082546
5751,0105002,2001,110010105002001,110010105002001,20345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02695233,573.368626584689,20343.354303841,0.00785461
5752,0105002,2002,110010105002002,110010105002002,33403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25319001,725.240681509037,33399.4749859219,0.01289561
5753,0105002,2003,110010105002003,110010105002003,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28460778,198.739497647362,1151.76683781771,0.0004447
5754,0105002,2004,110010105002004,110010105002004,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22453425,176.053544184679,908.657855317255,0.00035083
5755,0105002,2005,110010105002005,110010105002005,14638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61680003,486.046059035764,14636.6704247264,0.00565125
5756,0105002,2006,110010105002006,110010105002006,21893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40943179,624.29652231278,21891.1937637388,0.00845224
5757,0105002,2007,110010105002007,110010105002007,16647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11326205,581.838984482891,16645.7809561838,0.00642697
5758,0105002,2008,110010105002008,110010105002008,18028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45442634,540.704219425568,18026.423841717,0.00696004
5759,0105002,2009,110010105002009,110010105002009,22390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53199929,714.708179123677,22387.2068599208,0.00864375
5760,0105002,2010,110010105002010,110010105002010,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09163798,85.8324373416391,370.845755579006,0.00014318
5761,0105002,2011,110010105002011,110010105002011,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08857884,114.177291297799,358.465866130499,0.0001384
5762,0105002,2012,110010105002012,110010105002012,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53397351,214.886340758677,2160.91413234998,0.00083433
5763,0105002,2013,110010105002013,110010105002013,11373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81000799,715.133085174517,11371.6988849891,0.00439064
5764,0105002,2014,110010105002014,110010105002014,38483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50889288,1056.55053177545,38481.1242233137,0.01485765
5765,0105002,2015,110010105002015,110010105002015,11215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77099731,496.981417316932,11213.8282722346,0.00432968
5766,0105002,2016,110010105002016,110010105002016,9039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23324101,960.055009969305,9037.60570696725,0.00348944
5767,0105002,2017,110010105002017,110010105002017,18389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54351402,949.817341290952,18386.9489079462,0.00709924
5768,0105002,2018,110010105002018,110010105002018,35252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71008724,802.599801499713,35248.4724912267,0.01360951
5769,0105002,2019,110010105002019,110010105002019,6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63492078,534.868469103385,6616.28964643581,0.00255456
5770,0105002,2020,110010105002020,110010105002020,8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11463402,400.530027340584,8557.62026818785,0.00330412
5771,0105002,2021,110010105002021,110010105002021,25196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22545294,671.748275352124,25193.5142196565,0.00972727
5772,0103001,1011,110010103001011,110010103001011,20661,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,5.1051256,627.225023824465,20659.7103174553,0.00797676
5773,0103001,1012,110010103001012,110010103001012,16322,0,212,205,15,181,0,4,0,5,4,0,1,0,16,13,177,0,3,0,0,3,0,1,0,179,13,154,0,4,0,4,3,0,1,0,13,11,150,0,3,0,0,2,0,1,0,131,124,7,4.03275197,513.226415669856,16319.9681926063,0.00630117
5774,0103001,1013,110010103001013,110010103001013,13989,0,49,49,22,17,3,7,0,0,0,0,0,0,0,22,17,3,7,0,0,0,0,0,0,41,18,14,3,6,0,0,0,0,0,0,0,18,14,3,6,0,0,0,0,0,0,18,17,1,3.4563359,479.650222724053,13987.2951245663,0.00540052
5775,0103001,1014,110010103001014,110010103001014,15125,0,69,66,24,39,0,3,0,0,1,0,3,0,0,24,39,0,3,0,0,1,0,3,0,47,16,28,0,3,0,0,0,0,0,0,0,16,28,0,3,0,0,0,0,0,0,24,24,0,3.73719697,517.518962992691,15123.8995436905,0.00583937
5776,0103001,1015,110010103001015,110010103001015,26382,0,78,78,15,62,0,0,0,1,0,0,0,0,1,15,62,0,0,0,0,0,0,0,0,66,12,53,0,0,0,1,0,0,0,0,1,12,53,0,0,0,0,0,0,0,0,33,28,5,6.51841751,749.581425110383,26379.0997476835,0.01018503
5777,0103001,1016,110010103001016,110010103001016,19223,0,118,113,18,78,1,0,0,16,4,1,1,0,22,14,78,1,0,0,0,3,1,1,0,89,15,58,1,0,0,12,2,0,1,0,17,11,58,1,0,0,0,2,0,1,0,61,50,11,4.74972009,656.810190247051,19221.4352338137,0.00742144
5778,0103001,1017,110010103001017,110010103001017,15892,0,62,52,5,29,0,4,0,14,8,5,5,0,15,4,28,0,4,0,1,8,5,5,0,47,5,22,0,4,0,11,5,4,1,0,13,4,21,0,4,0,0,5,4,1,0,21,17,4,3.92655369,539.072055427753,15890.1990240653,0.00613524
5779,0103002,2000,110010103002000,110010103002000,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67923984,254.981185002473,2748.78611657811,0.00106131
5780,0103002,2001,110010103002001,110010103002001,17163,0,201,187,13,132,0,2,0,40,9,6,0,5,46,4,132,0,2,0,8,9,6,0,0,153,9,110,0,2,0,21,7,4,0,4,27,4,110,0,2,0,3,7,4,0,0,116,90,26,4.22685994,564.920295272341,17105.4953086166,0.00660447
5781,0103002,2002,110010103002002,110010103002002,11891,0,73,73,4,69,0,0,0,0,0,0,0,0,7,4,62,0,0,0,0,0,0,0,0,63,4,59,0,0,0,0,0,0,0,0,5,4,54,0,0,0,0,0,0,0,0,34,32,2,2.91492621,472.541971121815,11796.287857148,0.00455457
5782,0103002,2003,110010103002003,110010103002003,10005,0,68,68,0,61,0,0,0,7,0,0,0,0,9,0,59,0,0,0,0,0,0,0,0,51,0,45,0,0,0,6,0,0,0,0,7,0,44,0,0,0,0,0,0,0,0,28,26,2,2.53899028,422.830588218436,10274.9291325655,0.00396717
5783,0103002,2004,110010103002004,110010103002004,23490,0,58,57,3,52,0,2,0,0,0,0,1,0,1,3,51,0,2,0,0,0,0,1,0,54,3,49,0,2,0,0,0,0,0,0,1,3,48,0,2,0,0,0,0,0,0,29,27,2,5.81735919,688.292221942321,23542.0174059334,0.00908962
5784,0103002,2005,110010103002005,110010103002005,18810,0,57,57,5,45,1,6,0,0,0,0,0,0,1,4,45,1,6,0,0,0,0,0,0,53,5,41,1,6,0,0,0,0,0,0,1,4,41,1,6,0,0,0,0,0,0,24,23,1,4.64758563,633.147037633977,18808.1117591763,0.00726185
5785,0103002,2006,110010103002006,110010103002006,18861,0,72,72,4,68,0,0,0,0,0,0,0,0,2,2,68,0,0,0,0,0,0,0,0,65,3,62,0,0,0,0,0,0,0,0,1,2,62,0,0,0,0,0,0,0,0,34,32,2,4.6609373,621.091974766835,18862.1440509332,0.00728271
5786,0103002,2007,110010103002007,110010103002007,21426,0,49,48,0,43,0,0,0,5,0,0,1,0,4,0,43,0,0,0,1,0,0,1,0,40,0,35,0,0,0,4,0,0,1,0,3,0,35,0,0,0,1,0,0,1,0,18,18,0,5.29294455,644.017397471065,21419.786655852,0.00827023
5787,0103002,2008,110010103002008,110010103002008,13935,0,168,161,18,75,3,9,0,56,4,0,0,0,81,2,73,3,9,0,0,0,0,0,0,128,15,58,3,7,0,38,4,0,0,0,59,2,57,3,7,0,0,0,0,0,0,62,57,5,3.44302818,480.463311596174,13933.4407163588,0.00537973
5788,0103002,2009,110010103002009,110010103002009,40434,0,149,144,43,88,0,1,0,12,2,1,2,0,14,42,87,0,1,0,1,1,1,2,0,129,40,75,0,1,0,11,2,1,0,0,13,39,75,0,1,0,0,1,1,0,0,74,72,2,10.59163667,1248.70163832847,42862.8328689688,0.01654943
5789,0103002,2010,110010103002010,110010103002010,6366,0,61,58,10,48,0,0,0,0,3,0,0,0,5,5,48,0,0,0,0,3,0,0,0,56,8,45,0,0,0,0,3,0,0,0,3,5,45,0,0,0,0,3,0,0,0,33,33,0,1.97669757,387.014562466179,7999.41125332558,0.00308859
5790,0103002,2011,110010103002011,110010103002011,7645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25823573,531.953814194437,9138.7557586251,0.00352849
5791,0103002,2012,110010103002012,110010103002012,23673,0,106,103,12,87,0,4,0,0,2,2,1,0,4,9,87,0,4,0,0,2,2,0,0,87,12,70,0,4,0,0,1,1,0,0,3,9,70,0,4,0,0,1,1,0,0,43,41,2,5.84940855,663.95843728013,23671.7165516662,0.0091397
5792,0103002,2013,110010103002013,110010103002013,20719,0,75,73,8,58,0,4,0,3,1,2,0,0,14,7,48,0,4,0,0,1,2,0,0,68,7,52,0,4,0,3,1,2,0,0,12,6,44,0,4,0,0,1,2,0,0,26,23,3,5.11979604,585.829709000836,20719.0794823682,0.00799968
5793,0103003,3000,110010103003000,110010103003000,20723,0,55,50,29,21,0,0,0,0,4,0,1,0,6,23,21,0,0,0,0,4,0,1,0,50,26,20,0,0,0,0,3,0,1,0,5,21,20,0,0,0,0,3,0,1,0,20,20,0,5.12035219,661.198605600612,20721.3301615927,0.00800055
5794,0103003,3001,110010103003001,110010103003001,46296,0,92,91,42,48,1,0,0,0,1,1,0,0,3,41,47,0,0,0,0,1,1,0,0,84,38,44,1,0,0,0,1,1,0,0,3,37,43,0,0,0,0,1,1,0,0,29,29,0,11.43891522,856.386586656307,46291.6475271108,0.01787331
5795,0103003,3002,110010103003002,110010103003002,14837,0,39,39,18,21,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,0,0,0,37,16,21,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,20,20,0,3.66606491,488.63067611128,14836.0383279057,0.00572823
5796,0103003,3003,110010103003003,110010103003003,19582,0,44,40,17,23,0,0,0,0,0,0,4,0,3,14,23,0,0,0,0,0,0,4,0,37,14,21,0,0,0,0,0,0,2,0,3,11,21,0,0,0,0,0,0,2,0,18,15,3,4.83831361,573.542475799148,19579.9605064157,0.00755987
5797,0103003,3004,110010103003004,110010103003004,29997,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,2,1,7.41173381,767.22223383759,29994.2225662834,0.01158083
5798,0103003,3005,110010103003005,110010103003005,21599,0,62,59,16,34,0,2,0,7,3,2,0,0,8,15,34,0,2,0,0,3,2,0,0,49,14,28,0,2,0,2,3,2,0,0,3,13,28,0,2,0,0,3,2,0,0,24,24,0,5.3367318,591.133733390747,21596.9873654482,0.00833864
5799,0103003,3006,110010103003006,110010103003006,7478,0,31,31,6,25,0,0,0,0,0,0,0,0,2,4,25,0,0,0,0,0,0,0,0,26,6,20,0,0,0,0,0,0,0,0,2,4,20,0,0,0,0,0,0,0,0,12,12,0,1.84774532,349.331780147544,7477.56003229188,0.0028871
5800,0103003,3007,110010103003007,110010103003007,13787,0,175,153,19,90,8,3,0,33,6,12,0,0,68,12,85,0,3,0,1,6,0,0,0,124,16,63,7,1,0,24,2,9,0,0,50,12,58,0,1,0,1,2,0,0,0,38,38,0,3.40640543,496.676131662571,13785.2336866613,0.00532251
